Date,ID,Source,Content,Username,Location,Verified,Likes,Retweets,Place
2023-02-22 05:09:32+00:00,1.63E+18,Twitter for Android,"#lowerfoodprices 

Some people are eating blankets https://t.co/vwnCFofYHi",OleNucho,254,FALSE,0,0,
2023-02-21 19:53:24+00:00,1.63E+18,Twitter for Android,Now you understand that #LowerFoodPrices was a paid propaganda 🤣 why can't they tweet the same now. They are now in the government.,This_is_Kibande,"Kisumu, Kenya",FALSE,1,0,
2023-02-21 17:50:00+00:00,1.63E+18,Twitter for Android,@omwambaKE I support this #lowerfoodprices,TracyspiceB,,FALSE,0,0,
2023-02-21 12:35:38+00:00,1.63E+18,Twitter for Android,"Skyrocketing #HighCostOfLiving is a PUSH FACTOR to crime and terrorism which even the Kenya Police agree with Eric Omondi.

Parliament shouldn't PRIORITIZE POSITIONS for @RailaOdinga @MarthaKarua &amp; @skmusyoka over hopeless HERDERS who turned to HANDAS.

#LowerFoodPrices @smutoro https://t.co/w2UC2siLWb",BazengaaKE,"Nairobi, Majengo.",FALSE,7,3,
2023-02-21 09:25:25+00:00,1.63E+18,Twitter for Android,@OleItumbi last year a time like this you were running  #lowerfoodprices now that you have been short list in Chief administrative Secretary you have remained placid on the matter 🤔 🤔,alphoncetiffz,"Mombasa, Kenya",FALSE,0,0,
2023-02-13 09:16:10+00:00,1.63E+18,Twitter Web App,"Monday Blues for Who?
Here @Tushop we're up and grinding to get you the best quality products at the most affordable price.
Meet @makambod12 pulling strings in Supply Chain to assure convenience.
#tushoppamoja #lowerfoodprices https://t.co/E8AOdRFvyn",tushop_pamoja,Avenue Park 1,FALSE,0,0,
2023-02-09 03:59:45+00:00,1.62E+18,Twitter for Android,"Seems everyone has suddenly turned wise and started giving proverbs like Solomon.  Plus we also didn't elect a government hell bent on gratifying their sick fetishes 
#Lowerfoodprices all other things are distractions.
#Lowerfoodprices",gladiatorLV,"North Pole, AK",FALSE,0,0,
2023-02-08 12:41:52+00:00,1.62E+18,Twitter for Android,"Before you #BoyCottEquity  let's remind president Ruto to lower the cost of living.

Bwana, someone confirm if this is what he said as quoted by @NationAfrica 
#lowerfoodprices https://t.co/KfotIXs5hE",RicardoMagero,"Mombasa, Kenya",FALSE,7,0,
2023-02-08 11:31:35+00:00,1.62E+18,Twitter for Android,Nikianza #tag ya #lowerfoodprices mtani support?,khalif_bishar,"Isiolo, Kenya",FALSE,0,0,
2023-02-08 07:47:00+00:00,1.62E+18,Twitter for Android,@Kenyans #LowerFoodPrices,KarigiMukuhi,Kenya,FALSE,0,0,
2023-02-07 11:25:50+00:00,1.62E+18,Twitter for Android,@WilliamsRuto #LowerFoodPrices,ARUNGACHRISTOP2,"Nairobi, Kenya",FALSE,3,0,
2023-02-07 09:43:53+00:00,1.62E+18,Twitter for Android,"@WilliamsRuto #Lowerfoodprices, wacha hekaya za abunuwasi",jameskmungai2,"Nairobi, Kenya",FALSE,1,0,
2023-01-18 19:59:52+00:00,1.62E+18,Twitter for Android,"Dear President William Ruto, how does @StateHouseKenya know about attempted KIDNAP and MURDER of Chebukati but DON'T KNOW;
~ Al-Shabaab financiers
~ Cattle rustling/banditry tycoons in Kerio Valley
~ Maize scammers in Rift Valley
~ @OleItumbi abductors
~ How to #LowerFoodPrices? https://t.co/FxJXBCGtZE",BazengaaKE,"Nairobi, Majengo.",FALSE,4,1,
2023-01-18 10:13:07+00:00,1.62E+18,Twitter for Android,@WilliamsRuto #LowerFoodPrices is all we are interested in sir. We can't die so that you repair the economy in one year.,davidmw70861598,,FALSE,0,0,
2023-01-14 04:21:54+00:00,1.61E+18,Twitter for Android,"What is the President @JoeBiden Vice President @KamalaHarris will do about this Inflation. Eggs are extremely to much along with the other foods. Prices are outrageous.
#lowerfoodprices https://t.co/P6w96mAmKJ",CindyJo74,,FALSE,0,0,
2023-01-04 16:49:17+00:00,1.61E+18,Twitter for Android,"We can make this happen KOT. Lower Food prices. Kenyans are suffering Mr president. 

Where is Mpabbe Chelsea Messi

#LowerFoodPrices
#CostOfLivingCrisis https://t.co/1an9K1ItBq",ke_fisherman,"Nguguine, Kenya",FALSE,6,1,
2022-12-07 17:42:21+00:00,1.60E+18,Twitter Web App,@baseballmarty hey as long as ticket prices stay cheap! #lowerfoodprices,jokerking84,,FALSE,2,0,
2022-12-07 16:52:06+00:00,1.60E+18,Twitter Web App,@gggiants #lowerfoodprices,jokerking84,,FALSE,0,0,
2022-12-06 19:11:19+00:00,1.60E+18,Twitter for Android,"#Kenyans, Wake up let's remind his Excellency to

#lowerfoodprices #KamukunjiConversation https://t.co/BjFELsY5jz",MungaiGathogo,Nairobi Kenya,FALSE,1,1,
2022-11-19 16:30:32+00:00,1.59E+18,Twitter for Android,"Unashangaa comrade anapenda kupika ugali soft..kumbe anasave Unga😂
 #lowerfoodprices",its_Oness,"Eldoret, Kenya ",FALSE,2,0,
2022-11-18 16:52:57+00:00,1.59E+18,Twitter for Android,"Hapa Mandera is a border town. We are not allowed to bring foodstuffs across the border. We are forced to get it all the way from Nairobi.  We pay a lot of money for this. Most families can't afford.  Prices have been going up since 2020. 
#lowerfoodprices",EcosystemPundit,"Mandera, Kenya",FALSE,7,0,
2022-11-15 09:08:06+00:00,1.59E+18,Twitter for Android,"A while back you were singing #lowerfoodprices and now that Mr GMO himselof (Bill Gates) is inna di area, mnalia kama Miguna. 

Interior CS and bwana Kuria, over to you. 
Rain is falling &amp; Super Petrol is 1 bob lower. What a beautiful country! 

Farmers kujieni hii Hilux @ 1.25M. https://t.co/7bRVFB5kl5",Da_udii,Kwa~Ndego,FALSE,0,0,
2022-11-15 07:42:41+00:00,1.59E+18,Twitter for Android,"Omwami @MusaliaMudavadi &amp; @KBonimtetezi are the only new persons in this govt - others were in President Uhuru Kenyatta @JubileePartyK's regime.

William Ruto - DP
@HonJBMuturi - Speaker @NAssemblyKE
@rigathi Gachagua - Mathira MP
@HonWetangula - Bungoma Senator

#LowerFoodPrices https://t.co/JwaPFGnvlE",BazengaaKE,"Nairobi, Majengo.",FALSE,0,0,
2022-11-14 15:04:07+00:00,1.59E+18,Twitter for Android,@WilliamsMkenya #lowerfoodprices,silvestermuk,,FALSE,0,0,
2022-11-13 07:40:52+00:00,1.59E+18,Twitter for Android,"Every  organization is unique &amp; has a different unique story. It needs to be crafted in its uniqueness and authenticity
#digitalmarketing #contentmarketing #SEO #socialmediamarketing #smm #mobilemarketing #emailmarketing #DigitalTransformation #marketing #lowerfoodprices https://t.co/YxOG9EmHJX",Frostelsolns,"Nairobi, Kenya",FALSE,1,0,
2022-11-08 06:43:02+00:00,1.59E+18,Twitter for Android,#lowerfoodprices,MakaveliWord,Kijijini,FALSE,2,0,
2022-11-03 07:05:46+00:00,1.59E+18,Twitter for Android,"Tumia huyo boy wako pesa asiiname leo😂😂😂
#andrewkibe @kibeandy #UhuruKenyatta #MasculinitySaturday #lowerfoodprices",kotmamba,"Eldoret, Kenya",FALSE,0,0,
2022-11-03 04:22:52+00:00,1.59E+18,Twitter for Android,@fisherman_ke @BornventureWesa @Degrata254 @jemutaisharbel @kiprotich__1 @KOTWameru @mosesmunene2001 @MrRightOG @mutwiri254 #lowerfoodprices,HNkadayo,,FALSE,1,0,
2022-11-02 15:33:58+00:00,1.59E+18,Twitter for Android,@OleItumbi @WilliamsRuto @PoliceKE #LowerFoodPrices!,ARUNGACHRISTOP2,"Nairobi, Kenya",FALSE,4,0,
2022-10-31 15:03:22+00:00,1.59E+18,Twitter for Android,"Better to live on a corner of the roof than share a house with a QUARRELSOME WIFE! ~ Proverbs 21:9

#IfikieRais @WilliamsRuto Kenyan families are breaking down due to unbearable cost of living. Kindly #LowerFoodPrices alongside subsidizing rain fed agriculture. @kilimoKE @Kenyans https://t.co/TDTPb1xR9o",BazengaaKE,"Nairobi, Majengo.",FALSE,1,0,
2022-10-31 04:57:40+00:00,1.59E+18,Twitter Web App,@citizentvkenya So tungoje mti ikue ndo mvua inyeshe ndo prices of food zishushwe?? Where is @OleItumbi to sponsor hashtags of #lowerfoodprices,BobBrighton4,Migori Town,FALSE,0,0,
2022-10-30 11:39:23+00:00,1.59E+18,Twitter Web App,@citizentvkenya modafaka talking about Raila instead of being concerned with major problems... #lowerfoodprices shenzii saaana,gunnerclubb,Kenya,FALSE,0,0,
2022-10-29 21:20:46+00:00,1.59E+18,Twitter for Android,@Ma3Route @ntsa_kenya @marcwatts05 #LowerFoodPrices,ManotiLuther,"Nairobi, Kenya",FALSE,1,0,
2022-10-28 15:23:21+00:00,1.59E+18,Twitter for Android,"I led the nation in advocating for affordable food prices under #LowerFoodPrices,until my handle was suspended.
I then supported President William Ruto to lower price incase he won&amp; he's done it. Not yet there but there is a bright future. Look at what is on our shelves 

KRA PIN https://t.co/iaPcQBmBcl",ZethTanui,Kenya,FALSE,1,0,
2022-10-28 06:50:23+00:00,1.59E+18,Twitter for Android,"Hustlers tunatumia. Lower food prices. 
Unga, that is!
#lowerfoodprices 
@WilliamsRuto @StateHouseKenya @KindikiKithure @rigathi",afrikaman,"Nairobi, Kenya",FALSE,0,0,
2022-10-25 21:44:49+00:00,1.59E+18,Twitter for Android,"Kenyans can't eat food for thoughts
They can't wait any longer, a year is delusion for a struggling family pushed to the limit, straining to meet ends meet @WilliamsRuto @rigathi @kilimoKE @NAssemblyKE @KeTreasury @MusaliaMudavadi
#lowerfoodprices
#NJAARevolution https://t.co/zItkGrN37l",Article43Rights,,FALSE,2,2,
2022-10-25 16:31:18+00:00,1.58E+18,Twitter for Android,"Give me one year to #LowerFoodPrices (UNGA) - President Ruto

@Kenyans now👇👇👇 https://t.co/875hVEOqlQ",NEP_Voice,"NEP, Kenya",FALSE,1,0,
2022-10-25 16:13:11+00:00,1.58E+18,Twitter for Android,"On behalf of NEP Kenya, I humbly beseech you H.E President Ruto don't wait for one year unless you want to #LowerFoodPrices for Alshabab terrorists. When all pastoralists in Garissa, Wajir &amp; Mandera die of hunger, your UNGA at 80/= will find Al-Shabaab from Somalia.

TUHURUMIE 🙏 https://t.co/lfKkD0DuA0",NEP_Voice,"NEP, Kenya",FALSE,3,2,
2022-10-25 14:58:29+00:00,1.58E+18,Twitter for Android,"@KWC_Congress ..... politics is the dartiest game ever ..my heart...
#LowerFoodPrices",cincogeneration,"Kisumu, Kenya",FALSE,0,0,
2022-10-25 14:49:38+00:00,1.58E+18,Twitter for Android,....my heart bleeds...😰😰 in three months time...now one year ...😰😰#lowerfoodprices,cincogeneration,"Kisumu, Kenya",FALSE,1,0,
2022-10-25 14:21:42+00:00,1.58E+18,Twitter for Android,"Welcome to Kenya where owning killing of Pakistan Journalist Arshad Sharif is easier than fulfilling campaign promises. President Ruto &amp; Deputy President Riggy G can't #LowerFoodPrices but can disband Special Service Unit.

Vita ya UNGA kimeumana sembuze Al-Shabaab? @MarthaKarua https://t.co/jPyXVzbecl",BazengaaKE,"Nairobi, Majengo.",FALSE,3,0,
2022-10-25 12:43:02+00:00,1.58E+18,Twitter for Android,"@noblekid_ke Welcome to Kenya where current President Ruto was the Deputy President in previous government which hiked UNGA prices to Kshs 230. President Ruto requests Hustlers for ONE YEAR to #LowerFoodPrices.

WhatsApp, how come there's money to pay politicians while @Kenyans die of hunger?",wanjapii,Kanairo🚩,FALSE,1,0,"Place(id='01e215db7136a37e', fullName='Nairobi, Kenya', name='Nairobi', type='city', country='Kenya', countryCode='KE')"
2022-10-25 12:36:06+00:00,1.58E+18,Twitter for Android,"Welcome to Kenya where current President Ruto was the Deputy President in previous government which hiked UNGA prices to Kshs 230. President Ruto requests Hustlers for ONE YEAR to #LowerFoodPrices.

WhatsApp, how come there's money to pay politicians while @Kenyans die of hunger?",wanjapii,Kanairo🚩,FALSE,1,1,"Place(id='01e215db7136a37e', fullName='Nairobi, Kenya', name='Nairobi', type='city', country='Kenya', countryCode='KE')"
2022-10-25 12:28:38+00:00,1.58E+18,Twitter for Android,"Welcome to Kenya where current President Ruto was the Deputy President in previous government which hiked UNGA prices to Kshs 230. President Ruto requests Hustlers for ONE YEAR to #LowerFoodPrices.

WhatsApp, how come there's money to pay politicians while @Kenyans die of hunger? https://t.co/By0zZRSLW6",BazengaaKE,"Nairobi, Majengo.",FALSE,2,0,
2022-10-25 01:41:23+00:00,1.58E+18,Twitter for iPhone,@JoeBiden #ugh #lowerfoodprices,NewportNewsDiva,"East of the James, VA",FALSE,1,0,
2022-10-13 13:19:50+00:00,1.58E+18,Twitter for iPhone,@POTUS @WHCOS @VP @harrisonjaime @dccc play the short game ffs @dscc #inflation #lowergasprices #lowerfoodprices @EugeneDaniels2 @JonLemire,CinskJanne,,FALSE,0,0,
2022-10-12 10:27:55+00:00,1.58E+18,Twitter for Android,"KOT needs to come together with same energy and zeal as in Nkatha versus interns and have Ruto's govt #LowerFoodPrices 

The populace can't eat fertilizer for breakfast and GMO for super in the short term.

This is critical. Govt has the resources to do something.",Morris_Aron,•🇰🇪•🇺🇸•,FALSE,4,0,
2022-10-11 14:45:47+00:00,1.58E+18,Twitter for Android,#LowerFoodPrices,ShikukuAnto,kenya,FALSE,0,0,
2022-10-10 15:37:54+00:00,1.58E+18,Twitter for Android,#lowerfoodprices https://t.co/MpYGymsKdo,chrisgichuki26,,FALSE,1,1,
2022-10-06 07:29:43+00:00,1.58E+18,Twitter for Android,"Prices are highly spiking
#lowerfoodprices
#VeraSidika #KenyaVsUganda #democracy https://t.co/TTnlI7QAw3",kotmamba,"Eldoret, Kenya",FALSE,1,1,
2022-10-06 04:33:24+00:00,1.58E+18,Twitter for Android,"#lowerFoodPrices
*Naoga Tuonane baadae* https://t.co/PtpRRJpf8c",MbitiGeouseh,,FALSE,5,0,
2022-10-05 16:31:15+00:00,1.58E+18,Twitter for Android,@Kenyans @WilliamsRuto #LowerFoodPrices Stop this PR's,kungu_iano,"Thika, Kenya",FALSE,1,0,
2022-10-04 16:45:20+00:00,1.58E+18,Twitter Web App,"#LowerFoodPrices
Street protests are for people with no stake in the economy. https://t.co/kXy8MpsdQ8",OnguruMeister,"1.2921° S, 36.8219° E",FALSE,0,0,
2022-10-04 16:41:34+00:00,1.58E+18,Twitter Web App,#LowerFoodPrices https://t.co/gJcPFiD7JH,OnguruMeister,"1.2921° S, 36.8219° E",FALSE,0,0,
2022-10-01 20:39:26+00:00,1.58E+18,Twitter for Android,@UDAPartyKe Siasa ziliisha.  #Lowerfoodprices,KabuchwaPeter,,FALSE,1,0,
2022-10-01 04:50:08+00:00,1.58E+18,Twitter for Android,@CharleneeRuto #LowerFoodPrices,Bozoscar3,"Nairobi, Kenya",FALSE,2,0,
2022-09-29 17:32:41+00:00,1.58E+18,Twitter for Android,"Instead I'm forced to survive on 1 meal per day. I believe there so many families out there facing the same. Life is just too hard, Can the government do something to salvage the situation.#MaskaniKisumu #lowerfoodprices
@Maskani254
@otina_myles 
@Loch_Omam",Omosh_Julius,,FALSE,0,0,
2022-09-29 17:32:40+00:00,1.58E+18,Twitter for Android,"While attending lectures @Gluk_official, my lecturer told that I should be taking atleast 3 meals a day to help my body cope with the daily activities. Currently inflation has risen to levels that even finding 2 meals a day is a menace.#lowerfoodprices#MaskaniKisumu
@Maskani254",Omosh_Julius,,FALSE,1,0,
2022-09-29 17:01:51+00:00,1.58E+18,Twitter for Android,"The rate at which the price of sugar is inflating is so much alarming. Production stopped in our local companies or God for us all is what we can encourage ourselves with. @WilliamsRuto do something please.
#lowerfoodprices #MaskaniKisumu
@Maskani254
@Loch_Omam 
@RailaOdinga",Omosh_Julius,,FALSE,3,0,
2022-09-29 14:13:42+00:00,1.58E+18,Twitter for Android,@HonWetangula @WilliamsRuto @NAssemblyKE @Senate_KE #LowerFoodPrices! Our irreducible  minimum.,ARUNGACHRISTOP2,"Nairobi, Kenya",FALSE,1,0,
2022-09-28 10:24:30+00:00,1.58E+18,Twitter for Android,"He asked this girl:
Are you Hindu, Christian or 
Muslim? 
She answered: Am hungry.
Make humanity your religion #NJAARevolution @NAssemblyKE @KeTreasury @kilimoKE @UhaiWetu #Lowerfoodprices https://t.co/JxK4z6vCgR",GEcological,Ghetto Tourism,FALSE,15,7,
2022-09-25 11:41:52+00:00,1.57E+18,Twitter for iPhone,@OkumuJacob representing @ChangeOrgKE at the peoples assembly yesterday #njaarevolution Keep signing the petition to #lowerfoodprices #mwananchibudget https://t.co/deNnKkGn7P https://t.co/ZP6qwrgAtY,ChangeOrgKE,Nairobi,FALSE,7,7,
2022-09-25 10:54:29+00:00,1.57E+18,Twitter for Android,Shoot to kill the Prices 🔺❎❎❎➡ #Lowerfoodprices #NJAARevolution #Mwananchibudget @KayoleCJC @UhaiWetu @ChangeOrgKE @43Social https://t.co/BKMvWDuxj8,GEcological,Ghetto Tourism,FALSE,9,5,
2022-09-25 04:55:28+00:00,1.57E+18,Twitter for Android,"😪😪😪😪😪😪😪😪😪
Bado niko Kenya ya kawaida ama niliamishwa Kenya ngine😪
Let do this people
Hashtag ya leo ni lower the food prices..it's too much,
#lowerfoodprices
#lowerfoodprices",RonoWaziri,"Kapsabet, Kenya",FALSE,0,0,
2022-09-24 18:57:56+00:00,1.57E+18,Twitter for Android,"@RobertAlai And what do you know about Forest Shamba system, who said they lead to destruction of forest,.... #lowerfoodprices",hermanmunge1,Kirinyaga,FALSE,0,0,
2022-09-24 10:22:39+00:00,1.57E+18,Twitter Web App,"Lower food prices now, not after the harvest season. You made a promise. A promise is a debt. 

#NjaaRevolution #lowerfoodprices #urbanfarmimg
#subsidies https://t.co/4JT7Qm8eQ7",ItsMasaku,Nairobi Kenya,FALSE,17,8,
2022-09-24 09:49:32+00:00,1.57E+18,Twitter for iPhone,#NjaaRevolution #MwananchiBudget #ClimateStrike #PeopleNotProfit #lowerfoodprices @blvckmkadinali @EcologicalJust @Bonny_Njugunaa @KayoleCJC @UhaiWetu @TKJIC1960 @GEcological https://t.co/HgAwjoBqjg,AngazaNoth,"Nairobi, Kenya",FALSE,19,11,
2022-09-23 16:21:56+00:00,1.57E+18,Twitter Web App,Today a truck carrying bales of maize flour fell at Mombasa Road and citizens took the opportunity to take the flour in order to feed their families. Sign this petition to demand #lowerfoodprices so that everyone can afford basic commodities. https://t.co/deNnKkGUXn https://t.co/caaQftDbKC,ChangeOrgKE,Nairobi,FALSE,4,4,
2022-09-23 12:12:59+00:00,1.57E+18,Twitter for Android,Sijawai ona Kanisa au mosque wakienda demo yoyote ata ya #Lowerfoodprices ata ya right to life wanatuuzia tu hope ya the poor on earth. Jesus was a victim of extra-judicial,GEcological,Ghetto Tourism,FALSE,3,1,
2022-09-23 07:41:40+00:00,1.57E+18,Twitter for Android,Reviewing #Mwananchibudget that will #Lowerfoodprices. We see that there are no genuine concern about #Costoflivingcrisis from the part of @NAssemblyKE the first order of the day was their pay rise hii ni madharau kwa Mwananchi. @UhaiWetu @StateHouseKenya @governorkingi https://t.co/lqOVFasMrb,GEcological,Ghetto Tourism,FALSE,7,3,
2022-09-22 17:46:58+00:00,1.57E+18,Twitter for Android,@OleItumbi @WilliamsRuto We don't eat standing ovations. #Lowerfoodprices,Oliverpatriot1,"Nairobi, Kenya",FALSE,0,0,
2022-09-21 11:18:37+00:00,1.57E+18,Twitter for Android,@ntvkenya @Martin_Mwangi05 @WilliamsRuto  have mercy please  mr president.Kenyans are starving.#lowerfoodprices,JosephN13446740,"Nairobi, Kenya",FALSE,0,0,
2022-09-21 11:10:31+00:00,1.57E+18,Twitter for iPhone,This is the current feeling in every kenyan’s heart😰#lowerfoodprices #kenya #Nairobi #media https://t.co/4QloXuyhoN,lyroford_murimi,"Nairobi, Kenya",FALSE,3,0,
2022-09-20 17:26:29+00:00,1.57E+18,Twitter for Android,"@HEBabuOwino This government is just 6 days old.
Your Kuzimika government has been spending 4m daily holding meetings at the state house..
Where were you when Kenyan through the #lowerfoodprices petitioned the government you were part of to lower the price of basic commodities.",785075ff9d404d3,Kenya,FALSE,0,0,
2022-09-20 16:38:01+00:00,1.57E+18,Twitter Web App,"Everytime I remember there's a child somewhere waiting to  call me dad and wait for 40K for supper,  I really feel like working hard with this economy,  
#lowerfoodprices",papa_kalou,Lungalunga ,FALSE,2,1,
2022-09-20 11:00:39+00:00,1.57E+18,Twitter for Android,@KBCChannel1 #LowerFoodPrices is our priority.,ARUNGACHRISTOP2,"Nairobi, Kenya",FALSE,0,0,
2022-09-20 05:29:37+00:00,1.57E+18,Twitter for Android,@earlygeter_254 @denooh022 Heri bei ya mattress ipande lakini wasiguze ya feggi😂 #lowerfoodprices,Riggie_G,Kanairo ,FALSE,0,0,
2022-09-18 15:10:32+00:00,1.57E+18,Twitter Web App,"Everyplace God has given you access to, He’s also given you the potential to influence. He put you there, so he can use you there to be the salt and light that’s needed. Matt. 15:13-16.

#lowerfoodprices #Ledama #Mpesa",OmbeoMElijah,"Nairobi, Kenya",FALSE,6,0,
2022-09-18 13:19:05+00:00,1.57E+18,Twitter for Android,"@scherargei Kuna upungufu was wajinga Kenya hii @WilliamsRuto
Kwani mnatubeba aje???
We understand Freedom has Come, 
Mama mboga matters
Every Hustlers Matter   #lowerfoodprices 
#NJAARevolution https://t.co/lTEBG9vVip",WuodApondi,,FALSE,0,0,
2022-09-18 04:20:52+00:00,1.57E+18,Twitter for Android,@Cleophasmalala And you as who ?? #lowerfoodprices and cost of living.,TImbundu,"Thika, Kenya",FALSE,0,0,
2022-09-17 11:55:36+00:00,1.57E+18,Twitter Web App,@WilliamsRuto Stop putting preconditions to Kenyans. #LowerFoodPrices,VotersBeware,,FALSE,0,0,
2022-09-16 09:15:39+00:00,1.57E+18,Twitter Web App,"Cost of basic commodities is high Kenyans wako njaa During the campaigns promises were made to #lowerfoodprices and it's time to deliver  #njaarevolution @KiamaikoC @KayoleCJC @GEcological @43Social @AmnestyKenya @UhaiWetu @DogoCharlie 
https://t.co/deNnKkGUXn https://t.co/tm14dyBkUs",ChangeOrgKE,Nairobi,FALSE,18,14,
2022-09-15 14:17:38+00:00,1.57E+18,Twitter Web App,William #Ruto sworn in as #Kenyan President as #IMF demands austerity https://t.co/3c2mrT1YqW #LowerFoodPrices #Njaa-Revolution,TomMurray1985,München ,FALSE,1,0,
2022-09-15 10:09:19+00:00,1.57E+18,Twitter for Android,Pamoja na Kwamba Kuna Changamoto ya Maadili kwa Jamii na Hofu ya Mungu imeondoka Ila kweli Factor kubwa ya Haya Matukio kwa Jamii Ni UGUMU WA MAISHA. Tuondoe Tozo na Kuhakikisha mahitaji Muhimu ya Vyakula yanapatikani kwa urahisi. #OndoeniTozo #Lowerfoodprices https://t.co/UstooLhZHi,EastMan333,"Arusha, Tanzania",FALSE,0,0,
2022-09-15 09:39:21+00:00,1.57E+18,Twitter for Android,@DidmusWaBarasa @skmusyoka #lowerfoodprices,Evans2560056522,,FALSE,0,0,
2022-09-15 09:18:04+00:00,1.57E+18,Twitter Web App,"#Kenya is one of the highest #countries on the #list for #civilunrest according to Verisk #Maplecroft, a #UK-based risk #consulting and #intelligence firm. Last #May and #July, rising #food #costs spurred #protests in #Nairobi under the hashtags #LowerFoodPrices and",ReddySalina,Earth,FALSE,0,0,
2022-09-14 21:13:25+00:00,1.57E+18,Twitter for Android,#LowerFoodPrices chorus about to begin as fuel prices go up by Ksh.20 +,__lenaVee__,,FALSE,14,5,
2022-09-13 12:10:44+00:00,1.57E+18,Twitter for Android,"The family line is tone apart by rising cases of #SGBV yet these cases are very political. Not to forget  #Lowerfoodprices #SGBVDialogues  
#Mwananchibudget @katibainstitute @NorwayInKenya  @UhaiWetu @GBVcommittee @DebbieWangeci https://t.co/CVkdWG1G7W",GEcological,Ghetto Tourism,FALSE,18,16,
2022-09-13 11:14:34+00:00,1.57E+18,Twitter for Android,"@citizentvkenya We are free to criticize our government if does wrong, #lowerfoodprices",Twindaddii,Kenya,FALSE,2,0,
2022-09-13 08:28:27+00:00,1.57E+18,Twitter for iPhone,Looking forward to hearing today’s inauguration address especially the part that will focus on cost of living. Over 7000 Kenyans are asking for their rights and dignity. #NJAARevolution https://t.co/WuZL3oSMAg cc @UhaiWetu #Article43 #LowerFoodPrices,NonieMG,Kenya,TRUE,4,0,
2022-09-12 10:18:22+00:00,1.57E+18,Twitter Web App,Yesterday the President-Elect @WilliamsRuto stated that he is working to reduce price of fertilizer and unga Sign this petition to demand for the price reduction of basic food commodities according to the #MwananchiBudget #Lowerfoodprices #NjaaRevolution https://t.co/deNnKkGn7P https://t.co/6kn44P8Y2Z,ChangeOrgKE,Nairobi,FALSE,24,28,
2022-09-12 05:02:23+00:00,1.57E+18,Twitter for Android,Save Kenyans  from the heavy burden of buying food that is expensive #NJAARevolution #Lowerfoodprices #Mwananchibudget @Wetangulam @NAssemblyKE @governorkingi @SakajaJohnson @Declaracion @AmnestyKenya @Ict011 @43Social https://t.co/6XGK2vEkky,GEcological,Ghetto Tourism,FALSE,10,9,
2022-09-12 04:40:20+00:00,1.57E+18,Twitter for Android,"Si #UNGA tu na mbolea, Punguza bei ya Salad, gas, maziwa, token, sukari, ....basic food commodities. #Lowerfoodprices #NJAARevolution #Mwananchibudget @KeTreasury @kilimoKE @CEJADKenya
@ChangeOrgKE @UhaiWetu  @MathareSJustice @KiamaikoC @KayoleCJC @DefendersKE @_mwithaga",GEcological,Ghetto Tourism,FALSE,10,9,
2022-09-09 08:00:18+00:00,1.57E+18,Twitter for iPhone,"#MwananchiBudget
#NJAARevolution #lowerfoodprices Tuko njaa 🥱. @UhaiWetu @CentreRuaraka @KayoleCJC @SautiKayole @DandoraJustice @KariobangiSJC @WahengaYouth @WuodApondi @Bonny_Njugunaa @_michael_mungai https://t.co/64KzdL9GoQ",AngazaNoth,"Nairobi, Kenya",FALSE,25,18,
2022-09-09 06:56:53+00:00,1.57E+18,Twitter for Android,"Wakenya mko NJAA KWELI? Chakula cha roho hakitoshi #Mwanainchibudget #NJAARevolution Punguza bei ya Salad #Lowerfoodprices @ChangeOrgKE @KeTreasury @StateHouseKenya @governorkingi   
@Wetangulam https://t.co/TG5ZO1tFSH",GEcological,Ghetto Tourism,FALSE,16,13,
2022-09-09 06:56:38+00:00,1.57E+18,Twitter for Android,No food to eat #njaarevolution #lowerfoodprices @OkoaUchumi_KE @HusseinMohamedg @KenyaKwanza @WilliamsRuto @rigathi @43Social @suicultura19 @Winam_SJC @ManyattaBSJC @OlepolosC @LuckySummerJust @WuodApondi @javanowala @KiamaikoC @MothersVictims @Catherinekihik1 https://t.co/Wn6KU6qknN,RuarakaCentre,"Nairobi, Kenya",FALSE,18,13,
2022-09-09 06:51:02+00:00,1.57E+18,Twitter for Android,Wadenyo seriously kata wach mangeny di tami yawa.#lowerfoodprices @WilliamsRuto @rigathi @Miss_Shovy @Winam_SJC @MiwaniCentre @43Social @TheArtivist_KE @CollinceMaxx @CMKodhek @KenyaKwanza @rachelruto290 @ManyattaBSJC @UhaiWetu @HusseinMohamedg @EkawiraK @SGathanga,RuarakaCentre,"Nairobi, Kenya",FALSE,8,5,
2022-09-09 06:39:39+00:00,1.57E+18,Twitter for Android,#Lowerfoodprices https://t.co/L9EmLixy4F,Georgina3659,,FALSE,1,0,
2022-09-05 14:50:41+00:00,1.57E+18,Twitter for Android,Boss of Kenya his excellency @WilliamsRuto and @rigathi  we still waiting for you to fulfill the Promises which you made #lowerfoodprices @Tuko_co_ke @citizentvkenya 😭😭😭😭😭😭 shukisha Bei ya unga https://t.co/lnhvzDSG1d,HamonyPeter,"Kisumu, Kenya",FALSE,0,0,
2022-09-05 10:39:40+00:00,1.57E+18,Twitter for Android,"Good afternoon Mr president @WilliamsRuto ,,kindly #lowerFoodPrices",Johnicmaina,"Naivasha, Kenya",FALSE,0,0,
